,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
602,11267.0,义乌市佛堂镇塘下洋幼儿园,佛堂镇塘下洋村,120.00924,29.173823,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A11000028745E6397005E40F04A04AA7F2C3D40
603,11292.0,义乌市苏溪齐山楼幼儿园,义乌市苏溪镇齐山楼新村11栋1-3号,120.138245,29.419354,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000078758E01D9085E406072A3C85A6B3D40
604,11306.0,义乌市稠江锦都幼儿园,义乌市稠江街道锦都社区锦都豪苑小区,120.059334,29.290398,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000A062D520CC035E40E0D2F885574A3D40
605,11323.0,杭州绿城育华学校,杭州市西湖区文一西路532号,120.0819639,30.28960282,杭州市,西湖区,蒋村街道,完全中学,330106.0,中等教育,,01010000208A110000D895B0E53E055E4040061569234A3E40
606,11348.0,杭州市余杭区时代小学,杭州市余杭区星桥街道天星街9号,120.239553,30.383972,杭州市,余杭区,星桥街道,小学,330110.0,初等教育,,01010000208A110000282A1BD6540F5E4070942EFD4B623E40
607,11374.0,杭州市文新小学,杭州市文三西路491号,120.0882929,30.27550946,杭州市,西湖区,蒋村街道,小学,330106.0,初等教育,,01010000208A11000068DC4897A6055E405007C1C987463E40
608,11427.0,义乌市上溪中学,浙江省金华市义乌市上溪镇兴华路68号,119.937353,29.2788,金华市,义乌市,上溪镇,高级中学,330782.0,中等教育,,01010000208A110000B0F36F97FDFB5D40F01FD26F5F473D40
609,11449.0,杭州市和苑幼儿园,杭州市西湖区竞舟北路118号,120.09682,30.305268,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100005066834C32065E40F0832C0B264E3E40
610,11467.0,杭州市瓶窑中学,浙江省杭州市瓶窑镇里窑街150号,119.957373,30.397963,杭州市,余杭区,瓶窑镇,高级中学,330110.0,中等教育,,01010000208A110000B044679945FD5D40A00436E7E0653E40
611,11545.0,德清金都诺亚舟幼儿园,武康志远南路368号（金都阳光田园内）,119.9483742,30.54234236,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000383AC029B2FC5D4000BBEFF2D68A3E40
612,11568.0,宁波市高塘幼儿园,宁波市新芝路12号,121.535439,29.885173,宁波市,海曙区,西门街道,幼儿园,330203.0,学前教育,,01010000208A1100003080F0A144625E40604D9EB29AE23D40
613,11639.0,义乌市群星外国语学校,义乌市机场路577号,120.061491,29.323282,金华市,义乌市,北苑街道,十二年一贯制学校,330782.0,中等教育,,01010000208A110000E87FF277EF035E40B062F19BC2523D40
614,11649.0,杭州市余杭区天长世纪小学,杭州市余杭区乔司街道汀城路与汀兰路交叉口,120.277172,30.388935,杭州市,余杭区,乔司街道,小学,330110.0,初等教育,,01010000208A11000078D7A02FBD115E401045813E91633E40
615,11681.0,杭州市西湖区回龙幼儿园,杭州市西湖区回龙雅苑,120.0957666,30.12861586,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A1100003882290A21065E4070A021F8EC203E40
616,11703.0,杭州市西湖区翠苑第一幼儿园,杭州市西湖区翠苑一区49号,120.1187599,30.28864277,杭州市,西湖区,翠苑街道,幼儿园,330106.0,学前教育,,01010000208A110000605F47C399075E40F014157EE4493E40
617,11714.0,义乌市赤岸伊甸幼儿园,义乌市赤岸镇雅治街村,120.079837,29.162323,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A110000B000A60C1C055E40806308008E293D40
618,11776.0,义乌市江东晨润幼儿园,浙江省义乌市江东街道黎明湖路327号,120.06259,29.270647,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A0C37C7901045E40B0C22D1F49453D40
619,11796.0,杭州市余杭区临平第二小学,杭州市余杭区临平九曲营路245号,120.306167,30.42824,杭州市,余杭区,东湖街道,小学,330110.0,初等教育,,01010000208A1100005007793D98135E40D0D6FA22A16D3E40
620,11818.0,杭州市余杭区小博士艺术幼儿园,杭州市余杭区南苑街道人民大道357号,120.291493,30.410397,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A110000D08041D2A7125E4060601DC70F693E40
621,11832.0,义乌市第六中学,义乌市廿三里街道中新街166号,120.159863,29.328459,金华市,义乌市,廿三里街,高级中学,330782.0,中等教育,,01010000208A110000C83505323B0A5E40B01397E315543D40
622,11852.0,义乌市北苑街道启龙幼儿园,浙江省金华市义乌市北苑街道工业区兴工路11号,120.048546,29.309635,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A1100008096AE601B035E4070B2463D444F3D40
623,11854.0,杭州市育才外国语学校,杭州市文二西路698号,120.0831509,30.28380744,杭州市,西湖区,蒋村街道,小学,330106.0,初等教育,,01010000208A1100004097205852055E40E074BD9AA7483E40
624,11872.0,宁波市海曙区樟村中学,宁波市海曙区章水镇通远路200号,121.308209,29.814006,宁波市,海曙区,章水镇,初级中学,330203.0,中等教育,,01010000208A11000050D53DB2B9535E4070BF7CB262D03D40
625,11876.0,义乌市义亭镇白塘幼儿班,义乌市义亭镇白塘村35号一楼,119.972768,29.227895,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000018A6B6D441FE5D4000ECA353573A3D40
626,11892.0,义乌市经济开发区学校,宏迪路65号,120.056947,29.297608,金华市,义乌市,稠江街道,小学,330782.0,初等教育,,01010000208A110000C0A60705A5035E403007B309304C3D40
627,11901.0,义乌市江东双双幼儿园,义乌市江东青口新光南路23号,120.129431,29.312355,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A805F69848085E4000BE4D7FF64F3D40
628,11910.0,杭州市西湖区沁雅幼儿园,杭州市文三西路111号沁雅花园,120.10096,30.276463,杭州市,西湖区,文新街道,幼儿园,330106.0,学前教育,,01010000208A110000108DEE2076065E40D08D7747C6463E40
629,11913.0,义乌市稠城街道育优幼儿园,孝子祠22幢5号,120.079445,29.317827,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000028357BA015055E4030C93A1C5D513D40
630,11923.0,杭州市余杭区吉的堡连城幼儿园,杭州市余杭区乔司街道连城社区,120.284367,30.33982,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000F043A51133125E40D0868A71FE563E40
631,11935.0,义乌市义亭中学,义乌市义亭镇,119.956976,29.238632,金华市,义乌市,义亭镇,高级中学,330782.0,中等教育,,01010000208A110000A8C343183FFD5D4070C79BFC163D3D40
632,11937.0,义乌市福田新丝路幼儿园,义乌市福田街道楼西塘村委会,120.121915,29.337299,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000010799274CD075E4030F92D3A59563D40
633,11943.0,义乌市苏溪镇西山下幼儿园,义乌市苏溪镇西山下村,120.161296,29.394777,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000703E75AC520A5E408036001B10653D40
634,11958.0,杭州市余杭区临平第二幼儿园,杭州市余杭区临平街道九曲营路247号,120.30672,30.429221,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A110000E041EC4CA1135E40A0C16D6DE16D3E40
635,12006.0,义乌市江东街道江东幼儿园,义乌市江东街道前成小区28幢,120.074934,29.285216,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000F0D6F9B7CB045E40C04B70EA03493D40
636,12011.0,德清县雷甸镇第一幼儿园,浙江省湖州市德清县雷甸镇东港欣苑42幢,120.1331037,30.52307636,湖州市,德清县,雷甸镇,幼儿园,330521.0,学前教育,,01010000208A11000000EA65C584085E4050FC2855E8853E40
637,12019.0,杭州市余杭区径山镇中心幼儿园,杭州市余杭区径山镇求是路1号,119.866623,30.388554,杭州市,余杭区,径山镇,幼儿园,330110.0,学前教育,,01010000208A11000088BD50C076F75D40E0BA624678633E40
638,12032.0,义乌市城西新光幼儿园,浙江省义乌市城西街道流下二区36幢,119.957083,29.296921,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000B0230ED940FD5D40E07EC003034C3D40
639,12046.0,德清县华盛达外语学校,浙江省德清县武康街道舞阳街1199号,119.9691818,30.53520443,湖州市,德清县,武康街道,九年一贯制学校,330521.0,中等教育,,01010000208A110000A844301307FE5D403058422803893E40
640,12051.0,义乌市北苑街道未来幼儿园,浙江省金华市义乌市北苑街道复兴社区居委会,120.051041,29.308755,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A1100005870784144035E40007A53910A4F3D40
641,12075.0,义乌市赤岸镇赤岸初级中学,浙江省金华市义乌市赤岸镇赤岸四村委会,120.0310162,29.14825305,金华市,义乌市,赤岸镇,初级中学,330782.0,中等教育,,01010000208A110000E8A2742BFC015E40507682E9F3253D40
642,12108.0,杭州市嘉绿苑小学,杭州市西湖区古荡街道嘉绿苑西1-1,120.108826,30.279924,杭州市,西湖区,古荡街道,小学,330106.0,初等教育,,01010000208A11000018BD5301F7065E40905D6919A9473E40
643,12109.0,宁波市实验学校,宁波市海曙区中山西路1182弄86号,121.511354,29.886175,宁波市,海曙区,望春街道,九年一贯制学校,330203.0,中等教育,,01010000208A11000070AB2006BA605E406088635DDCE23D40
644,12125.0,义乌市稠江街道杨村幼儿园,义乌市 稠江街道杨村五区26栋,120.037184,29.296219,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000D0FBFF3861025E4030742502D54B3D40
645,12161.0,义乌市望道中学,浙江省义乌市城西街道圣寿路666号,119.973353,29.297812,金华市,义乌市,城西街道,初级中学,330782.0,中等教育,,01010000208A110000A89D616A4BFE5D40405B40683D4C3D40
646,12168.0,杭州市余杭区良渚运河智星幼儿园,杭州市余杭区良渚新城运河村王家湾46号,120.122104,30.362175,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000080AD4B8DD0075E40C06D3480B75C3E40
647,12188.0,宁波市海曙区洞桥镇中心小学,浙江省宁波市海曙区洞桥镇荷晓东路962号,121.411028,29.785287,宁波市,海曙区,洞桥镇,小学,330203.0,初等教育,,01010000208A110000606F62484E5A5E4050F99E9108C93D40
648,12197.0,德清县圆圆幼儿园,德清县乾元镇东郊路40号,120.0918429,30.54691821,湖州市,德清县,乾元镇,幼儿园,330521.0,学前教育,,01010000208A110000E03A00C1E0055E407089F1D4028C3E40
649,12243.0,杭州市行知小学,杭州市西湖区学院路行知巷6号,120.1254094,30.28632032,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A110000303D1CB506085E401049D6494C493E40
650,12248.0,杭州市余杭区双溪中心幼儿园,杭州市余杭区径山镇双溪羽泉路58号,119.82348,30.407065,杭州市,余杭区,径山镇,幼儿园,330110.0,学前教育,,01010000208A110000403A75E5B3F45D40A0586E6935683E40
651,12256.0,德清县舞阳学校,浙江省德清县武康镇舞阳街1610号,120.0042607,30.54182738,湖州市,德清县,武康街道,九年一贯制学校,330521.0,中等教育,,01010000208A110000C830C0CE45005E40E04AF032B58A3E40
652,12291.0,德清县新市镇康乐幼儿园,浙江省德清县新市镇西成路51号,120.281058,30.62035709,湖州市,德清县,新市镇,幼儿园,330521.0,学前教育,,01010000208A11000008ADC1DAFC115E4050FBEDB8CF9E3E40
653,12299.0,杭州市西湖区周浦幼儿园,杭州市双浦镇三阳村408号,120.0709102,30.09320063,杭州市,西湖区,双浦镇,幼儿园,330106.0,学前教育,,01010000208A110000F8821BCB89045E4080EE0CFFDB173E40
654,12334.0,杭州市余杭区运河第二幼儿园,浙江省杭州市余杭区运河街道泾洋路14号,120.298094,30.501244,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A1100009048DBF813135E40F050DB8651803E40
655,12357.0,杭州市余杭区新星幼儿园,杭州市余杭区临平街道沿山路99号,120.291865,30.429087,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A110000387689EAAD125E40802348A5D86D3E40
656,12361.0,义乌市下骆宅初级中学,紫金北路65号,120.131813,29.338646,金华市,义乌市,福田街道,初级中学,,中等教育,,01010000208A110000000CCB9F6F085E40D0EB1681B1563D40
657,12369.0,义乌市江东博雅幼儿园,浙江省义乌市江东街道后园村150号,120.046234,29.246807,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000A87D737FF5025E40806C59BE2E3F3D40
658,12399.0,义乌市佛堂镇雅西幼儿园,佛堂镇雅西村一排8号,120.02557,29.178802,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A11000090705AF0A2015E40A075C6F7C52D3D40
659,12439.0,德清县实验学校,浙江省德清县舞阳街道曲园南路466号,119.9682819,30.52500397,湖州市,德清县,舞阳街道,小学,330521.0,初等教育,,01010000208A11000080FC7254F8FD5D40906B01A966863E40
660,12454.0,杭州市余杭中学,杭州市余杭区余杭街道文一西路2228号,119.959704,30.268109,杭州市,余杭区,余杭街道,高级中学,330110.0,中等教育,,01010000208A110000C87553CA6BFD5D4060C39ACAA2443E40
661,12464.0,宁波市海曙区启文幼儿园,宁波市海曙区粮丰街38号,121.524303,29.854955,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A110000788C2B2E8E615E40408DB454DEDA3D40
662,12524.0,义乌市廿三里初级中学,义乌市廿三里街道通宝路999号,120.178998,29.328486,金华市,义乌市,廿三里街,初级中学,330782.0,中等教育,,01010000208A110000280307B4740B5E40A03193A817543D40
663,12537.0,德清县洛舍镇中心学校,德清县洛舍镇老真街108号,120.0927478,30.63396452,湖州市,德清县,洛舍镇,九年一贯制学校,330521.0,中等教育,,01010000208A110000001C4094EF055E40F0EDAB7F4BA23E40
664,12590.0,义乌市江东街道鲇溪幼儿园,浙江省义乌市江东街道鲇溪村,120.092239,29.306717,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000981A683EE7055E4090205C01854E3D40
665,12627.0,杭州西湖风景名胜区茅家埠幼儿园,杭州西湖风景名胜区茅家埠村29-1,120.118442,30.240528,杭州市,西湖区,西湖街道,幼儿园,330106.0,学前教育,,01010000208A110000401EC18D94075E40B0C5353E933D3E40
666,12709.0,义乌市稠城海关路幼儿园,义乌市城北路60号,120.081156,29.335213,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000F077EFA831055E40B031E884D0553D40
667,12745.0,义乌市江东雪贝尔幼儿园,浙江省义乌市江东街道大湖头村76幢,120.152326,29.323459,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000028158DB5BF095E40D0988235CE523D40
668,12762.0,杭州市西湖区小天使幼儿园,杭州市西湖区双浦镇袁浦街34号,120.12149,30.11918,杭州市,西湖区,双浦镇,幼儿园,330106.0,学前教育,,01010000208A110000A032FE7DC6075E4050569A94821E3E40
669,12801.0,杭州市余杭区星桥中心幼儿园,杭州市余杭区星桥街道星源路71号,120.253242,30.396193,杭州市,余杭区,星桥街道,幼儿园,330110.0,学前教育,,01010000208A11000050FEEE1D35105E4070E789E76C653E40
670,12806.0,义乌市佛堂镇田心小学,义乌市佛堂镇田心二村588号,120.013645,29.181688,金华市,义乌市,佛堂镇,小学,330782.0,初等教育,,01010000208A1100004030478FDF005E406013D21A832E3D40
671,12813.0,杭州市余杭区大禹小学,杭州市余杭区余杭街道城东路298号,119.948573,30.265829,杭州市,余杭区,余杭街道,小学,330110.0,初等教育,,01010000208A1100009837876BB5FC5D4010548D5E0D443E40
672,12827.0,宁波市海曙锦华幼儿园,宁波市海曙区联丰小区民丰街5号,121.514431,29.870093,宁波市,海曙区,白云街道,幼儿园,330203.0,学前教育,,01010000208A11000018430070EC605E40807A336ABEDE3D40
673,12829.0,义乌市江东街道欣欣向荣幼儿园,浙江省义乌市江东街道青岩傅村王祎路18-20号,120.085512,29.268002,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A11000098DA520779055E40404371C79B443D40
674,12846.0,义乌市荷叶塘初级中学,浙江省义乌市福田街道下西陶一区136号,120.1184651,29.3793027,金华市,义乌市,福田街道,初级中学,330782.0,中等教育,,01010000208A1100005083B2EE94075E40604269FB19613D40
675,12859.0,杭州市余杭区国泰盛世嘉园幼儿园,杭州市余杭区五常街道景盛社区盛世嘉园小区内,120.021569,30.236053,杭州市,余杭区,五常街道,幼儿园,330110.0,学前教育,,01010000208A110000E066F16261015E40701F2BF86D3C3E40
676,12916.0,义乌市稠江安安幼儿园,义乌市稠江街道后申塘二区14幢,120.048074,29.304013,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A1100007072F8A413035E40108FC4CBD34D3D40
677,12920.0,杭州市余杭区孝慈水木清华幼儿园,杭州市余杭区小和山水木清华苑小区商住区,119.909557,30.243508,杭州市,余杭区,中泰街道,幼儿园,330106.0,学前教育,,01010000208A1100004036902E36FA5D408050508A563E3E40
678,12944.0,义乌市苏溪镇溪北小太阳幼儿园,义乌市苏溪镇溪北村6号,120.160008,29.418308,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000048C631923D0A5E40C0A7AB3B166B3D40
679,12963.0,杭州市余杭区新明半岛英才学校,杭州市余杭区中泰街道新明半岛商住区,119.945131,30.243806,杭州市,余杭区,中泰街道,九年一贯制学校,330110.0,中等教育,,01010000208A110000E0DBBB067DFC5D409091EC116A3E3E40
680,12998.0,杭州市余杭区中泰中心幼儿园,杭州市余杭区中泰街道石鸽路139号,119.931285,30.239568,杭州市,余杭区,中泰街道,幼儿园,330110.0,学前教育,,01010000208A1100005890662C9AFB5D40102B1554543D3E40
681,13028.0,杭州市余杭区仓前中学,杭州市余杭区仓前街道仓兴街348-1号,119.988642,30.292091,杭州市,余杭区,仓前街道,初级中学,330110.0,中等教育,,01010000208A110000F05C18E945FF5D40C074CC79C64A3E40
682,13036.0,杭州市余杭区良渚第二中学,浙江省杭州市余杭区良渚街道棕榈路103号,120.086371,30.363027,杭州市,余杭区,良渚街道,初级中学,330110.0,中等教育,,01010000208A110000A8143B1A87055E40A0906456EF5C3E40
683,13040.0,杭州市余杭区树兰幼儿园,浙江省杭州市余杭区临平星光街352号树兰幼儿园,120.281676,30.429591,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A1100005804C6FA06125E40F0A7FFACF96D3E40
684,13045.0,杭州市省府路小学,浙江省杭州市西湖区莲花街108号,120.1023157,30.27494801,杭州市,西湖区,古荡街道,小学,330106.0,初等教育,,01010000208A11000040E61F578C065E40D0DE15FE62463E40
685,13046.0,义乌市苏溪镇第二小学,浙江省金华市义乌市苏溪镇蒋宅中街147号,120.1232148,29.42379319,金华市,义乌市,苏溪镇,小学,330782.0,初等教育,,01010000208A110000682B55C0E2075E4040BADAB57D6C3D40
686,13071.0,义乌市苏溪镇红苹果幼儿园,义乌市苏溪人民北路146号,120.127795,29.421381,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000E86514CB2D085E40E0270EA0DF6B3D40
687,13078.0,杭州市余杭区仁和第三幼儿园,杭州市余杭区仁和街道云会村西南山南路118号,120.090882,30.411234,杭州市,余杭区,仁和街道,幼儿园,330110.0,学前教育,,01010000208A110000E072BC02D1055E40D000A5A146693E40
688,13079.0,杭州市余杭区东湖水漾幼儿园,杭州市余杭区新颜社区水漾人家西门,120.310142,30.430481,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A11000070C7D45DD9135E40A08CB800346E3E40
689,13090.0,义乌市廿三里第一小学,浙江省义乌市廿三里街道中新西街168号,120.169691,29.32627,金华市,义乌市,廿三里街,小学,330782.0,初等教育,,01010000208A11000038DBA337DC0A5E4080AA436E86533D40
690,13134.0,义乌市北苑街道胜于蓝幼儿园,浙江省金华市义乌市北苑街道幸福社区居委会,120.036192,29.306148,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000201840F850025E4060BC1FB75F4E3D40
691,13140.0,杭州市余杭区良渚荀山幼儿园,杭州市余杭区良渚街道莫干山路2859号,120.036803,30.382296,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A1100004059F8FA5A025E4040649126DE613E40
692,13153.0,义乌市福田幼儿园,义乌市长春二区48幢,120.091671,29.333129,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000078BF0AF0DD055E40605930F147553D40
693,13164.0,义乌市稠城大塘下幼儿园,浙江省金华市义乌市稠城街道大塘下二区15栋,120.075218,29.338233,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A1100008084285FD0045E40906D197096563D40
694,13181.0,义乌市儿童乐园幼稚园,义乌市江滨中路义乌乐园内,120.068378,29.294727,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000008711E4E60045E40903F8A3A734B3D40
695,13210.0,杭州市长阳中学,浙江省杭州市拱墅区长阳路2号,120.089405,30.326951,杭州市,西湖区,三墩镇,初级中学,330106.0,中等教育,,01010000208A11000058C6BFCFB8055E4000658C0FB3533E40
696,13252.0,杭州市余杭区塘栖镇第二小学,杭州市余杭区塘栖镇西苑村学运街26号,120.179776,30.466563,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A110000C0263273810B5E4010863AAC70773E40
697,13280.0,杭州市西湖区华门托儿所,杭州市教工路316号,120.130455,30.293901,杭州市,西湖区,西溪街道,幼儿园,330106.0,学前教育,,01010000208A11000060A6ED5F59085E4000438F183D4B3E40
698,13286.0,义乌工商职业技术学院,浙江省义乌市学院路2号,120.095297,29.302018,金华市,义乌市,江东街道,专科院校：高等职业学校,330782.0,高等学校,,01010000208A110000089A965819065E40A0CD380D514D3D40
699,13355.0,杭州市西湖区午山幼儿园,杭州市转塘家园小区内,120.083366,30.16648424,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A11000040BE73DE55055E40F03601B69E2A3E40
700,13392.0,义乌市义亭镇童星幼儿园,浙江省义乌市义亭童星幼儿园,119.95661,29.2359,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A110000B041261939FD5D40602041F1633C3D40
701,13410.0,德清县新安镇中心幼儿园,德清县新安镇新华街18号,120.213867,30.532052,湖州市,德清县,新安镇,幼儿园,330521.0,学前教育,,01010000208A11000068AC36FFAF0D5E4080C5538F34883E40
702,13443.0,浙江特殊教育职业学院,浙江省杭州市西湖区留和路527号,120.010645,30.20853494,杭州市,西湖区,留下街道,专科院校：高等职业学校,330106.0,高等学校,,01010000208A110000F8307368AE005E40905FBB8B62353E40
703,13456.0,浙江师范大学杭州幼儿师范学院附属幼儿园,杭州市文二路125号,120.1348302,30.28510548,杭州市,西湖区,西溪街道,幼儿园,330106.0,学前教育,,01010000208A110000F8D3030FA1085E40B08238ACFC483E40
704,13482.0,宁波国际文武学校,联丰中路299号,121.4943791,29.87241809,宁波市,海曙区,高桥镇,九年一贯制学校,330203.0,中等教育,,01010000208A110000F8E406E8A35F5E4020FDBCCA56DF3D40
705,13485.0,中国人民解放军第一一七医院幼儿园,杭州市灵隐路14号,120.1110956,30.24845979,杭州市,西湖区,灵隐街道,幼儿园,330106.0,学前教育,,01010000208A110000C87E82301C075E40D06B900F9B3F3E40
706,13493.0,杭州外国语学校,浙江省杭州市西湖区留和路309号,120.0294164,30.22215936,杭州市,西湖区,留下街道,完全中学,330106.0,中等教育,,01010000208A110000F0F07DF5E1015E4040B3916FDF383E40
707,13501.0,德清县回龙小区幼儿园,德清县回龙小区117号,119.956144,30.52716,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A11000010919A7631FD5D4060C22FF5F3863E40
708,13511.0,杭州市余杭区五常街道中心幼儿园,浙江省杭州市余杭区五常街道洪园社区耦园小区11-1幢,120.04391,30.247693,杭州市,余杭区,五常街道,幼儿园,330110.0,学前教育,,01010000208A110000E87DE36BCF025E40C072F6CE683F3E40
709,13512.0,浙江外国语学院,浙江省杭州市西湖区留和路299号,120.0338215,30.22214097,杭州市,西湖区,留下街道,本科院校：学院,330106.0,高等学校,,01010000208A110000D00CD2212A025E407040093BDE383E40
710,13527.0,杭州市余杭区崇贤第一小学,杭州市余杭区崇贤街道陆家桥村张家桥7号,120.1740384,30.38703498,杭州市,余杭区,崇贤街道,小学,330109.0,初等教育,,01010000208A110000C81CCA71230B5E40108275B914633E40
711,13539.0,浙江音乐学院,浙江省杭州市西湖区转塘街道浙音路1号,120.0488055,30.15167215,杭州市,西湖区,转塘街道,本科院校：学院,330106.0,高等学校,,01010000208A110000D01D05A11F035E40D0F66BFCD3263E40
712,13555.0,杭州市西湖区翠苑第四幼儿园,杭州市翠苑新村四区13幢,120.116857,30.285868,杭州市,西湖区,翠苑街道,幼儿园,330106.0,学前教育,,01010000208A110000C053C8957A075E4010F92EA52E493E40
713,13621.0,德清县塔山小区幼儿园,德清县舞阳街道曲园南路塔山小区会馆一楼,119.971186,30.52554,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A110000501553E927FE5D4060BD18CA89863E40
714,13636.0,杭州市余杭区良渚喜羊羊幼儿园,良渚街道庙长桥路1号,120.094246,30.357435,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000D8F15F2008065E40207233DC805B3E40
715,13648.0,杭州市余杭区良渚第二小学,浙江省杭州市余杭区良渚街道博园西路222号,120.09509,30.378488,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A110000500B5EF415065E40B0EDED96E4603E40
716,13650.0,德清县二都小学,德清县下渚湖街道二都集镇,120.02642,30.515569,湖州市,德清县,下渚湖街,小学,330521.0,初等教育,,01010000208A11000078FD82DDB0015E40E0D47954FC833E40
717,13664.0,德清县远望幼儿园,浙江省湖州市德清县武康街道群安巷70号,119.9569893,30.53195269,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000E87A37503FFD5D40C0912E0D2E883E40
718,13677.0,浙江体育职业技术学院,杭州市萧山高教园区,120.1108007,30.16885122,杭州市,西湖区,转塘街道,专科院校：高等职业学校,330109.0,高等学校,,01010000208A110000D0C4A65B17075E4030CA63D5392B3E40
719,13686.0,德清县筏头幼儿园,莫干山镇筏头新区,119.8502015,30.54557369,湖州市,德清县,莫干山镇,幼儿园,330521.0,学前教育,,01010000208A11000018E777B369F65D40B01BA4B7AA8B3E40
720,13695.0,杭州市余杭区吴家厍幼儿园,杭州市余杭区良渚街道良运家园32号,120.1129766,30.35391573,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000A88D34023B075E40D0E3A5389A5A3E40
721,13721.0,宁波工程学院,浙江省宁波市江北区风华路201号,121.5269396,29.88343727,宁波市,海曙区,西门街道,本科院校：学院,330205.0,高等学校,,01010000208A1100002081D460B9615E40B0B7E6F128E23D40
722,13722.0,浙江三联专修学院,西园九路6号,120.1205505,30.28353168,杭州市,西湖区,翠苑街道,民办的其他高等教育机构,330106.0,其他教育,,01010000208A11000048046719B7075E40E0FA3C8895483E40
723,13752.0,浙江省医学科学院,浙江省杭州市西湖区天目山路182号,120.1276333,30.27529364,杭州市,西湖区,翠苑街道,培养研究生的科研机构,330106.0,其他教育,,01010000208A1100005858DC242B085E40C098DCA479463E40
724,13785.0,杭州市西湖区百家园路幼儿园,杭州市西湖区百家园路91号,120.0542957,30.24987737,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A11000030E7D69479035E4010299CF6F73F3E40
725,13789.0,杭州市西湖区学院路幼儿园,杭州市西湖区笃行巷36号,120.1252835,30.29552658,杭州市,西湖区,翠苑街道,幼儿园,330106.0,学前教育,,01010000208A110000105500A504085E40E03244A1A74B3E40
