,index,name,point_x,point_y,qxmc,gd_point_x,gd_point_y,format_address2
477,477,义乌市稠城街道新艺幼儿园,120.096082,29.32268,义乌市,120.100738,29.320126,浙江省金华市义乌市稠城街道新艺幼儿园(中厦国际广场A座东南)兴中小区
478,478,杭州市余杭区闲林中学,119.977934,30.222432,余杭区,119.981578,30.219322,浙江省杭州市余杭区闲林街道闲林中学
479,479,杭州市紫荆花学校,120.099991,30.28640715,西湖区,120.10473,30.283989,浙江省杭州市西湖区文新街道金成花园杭州市紫荆花学校
480,480,义乌市佛堂镇双林幼儿园,120.017368,29.208074,义乌市,120.022064,29.205582,浙江省金华市义乌市佛堂镇凤凰名城小区佛堂二幼双林分园
481,481,义乌市夏演小学,119.963767,29.294695,义乌市,119.968489,29.292552,浙江省金华市义乌市城西街道夏演小学
482,482,义乌市大陈镇小金鱼幼儿园,120.12569,29.46169,义乌市,120.13038,29.459522,浙江省金华市义乌市大陈镇义乌市大陈镇李孟宅村卫生室
483,483,德清县新市镇士林中心幼儿园,120.1954932,30.59420686,德清县,120.277847,30.616035,浙江省湖州市德清县新市镇新市镇新市镇人民政府
484,484,杭州市余杭区乾元中心小学,120.268169,30.457634,余杭区,120.272646,30.455195,浙江省杭州市临平区临平街道乾元路100号乾元中心小学
485,485,义乌市江东南洲幼儿园,120.056539,29.263211,义乌市,120.061321,29.260053,浙江省金华市义乌市江东街道翠堤路
486,486,杭州市余杭区仁和第一幼儿园,120.08239,30.447804,余杭区,120.087882,30.44555,浙江省杭州市余杭区仁和街道求学路余杭区仁和第一幼儿园獐山园区
487,487,杭州市余杭区良渚金凤凰幼儿园,120.091091,30.383624,余杭区,120.095931,30.381288,浙江省杭州市余杭区良渚街道杭州金凤凰幼儿园
488,488,义乌市佛堂倍磊阳光幼儿园,119.979211,29.172011,义乌市,119.983841,29.169132,浙江省金华市义乌市佛堂镇浙江农信义乌农商银行(倍磊分理处)
489,489,德清县禹越镇高桥中心小学,120.2844627,30.55970622,德清县,120.287531,30.554318,浙江省湖州市德清县禹越镇新兴街高桥中心小学
490,490,杭州市余杭区林苑学校,120.301185,30.463389,余杭区,120.303866,30.459221,浙江省杭州市临平区运河街道南棚口社区林苑学校
491,491,杭州市西湖区新天地幼儿园,120.07139,30.31697,西湖区,120.076273,30.314796,浙江省杭州市西湖区三墩镇振华路197号怡莱精品酒店(杭州浙大紫金港店)
492,492,宁波海曙天一幼儿园,121.516329,29.884068,海曙区,121.52071,29.881813,浙江省宁波市海曙区望春街道天一家园(丽园北路)
493,493,杭州市余杭区汀洲学校,120.303099,30.425456,余杭区,120.30738,30.423647,浙江省杭州市临平区东湖街道杭州市余杭区汀洲学校余杭区临平第三幼儿园(朝阳分园)
494,494,义乌市苏溪镇小机灵幼儿园,120.122205,29.410312,义乌市,120.128368,29.407578,浙江省金华市义乌市苏溪镇人民南路185号
495,495,义乌市城西街道新江村幼儿园,119.995573,29.319082,义乌市,120.000222,29.316522,浙江省金华市义乌市城西街道新江村幼儿园
496,496,宁波市海曙区古林镇西湖花园幼儿园,121.507416,29.856366,海曙区,121.51287,29.855099,浙江省宁波市海曙区古林镇通达路583号西湖花园(通达路)
497,497,杭州市余杭区崇贤中学,120.160297,30.388228,余杭区,120.165052,30.386667,浙江省杭州市临平区崇贤街道崇贤中学
498,498,杭州市余杭区乔司三角幼儿园,120.280112,30.333241,余杭区,120.284689,30.330944,浙江省杭州市临平区乔司街道乔司镇三角幼儿园长三角数字科创园
499,499,义乌市上溪镇上溪幼儿园,119.931433,29.287244,义乌市,119.934099,29.268447,浙江省金华市义乌市上溪镇贺田路义乌市上溪镇中心幼儿园
500,500,德清县洛舍镇中心幼儿园,120.080841,30.6376041,德清县,120.085463,30.63538,浙江省湖州市德清县洛舍镇洛舍镇中心幼儿园
501,501,宁波市海曙区高桥镇联升佳苑幼儿园,121.472526,29.881117,海曙区,121.4778,29.878751,浙江省宁波市海曙区高桥镇高桥镇联升佳苑幼儿园
502,502,杭州市余杭区广济学校,120.189936,30.476578,余杭区,120.195201,30.47449,浙江省杭州市临平区塘栖镇南苑小区(人民路)塘栖镇第三小学
503,503,宁波市海曙区气象路幼儿园,121.506873,29.86253,海曙区,121.511238,29.860128,浙江省宁波市海曙区望春街道闻裕顺幼儿园泗洲家园
504,504,宁波市海曙区东方幼儿园,121.532838,29.858227,海曙区,121.506098,29.824212,浙江省宁波市海曙区石碶街道国骅东方幼儿园雅渡新村
505,505,义乌市苏溪镇永新幼儿园,120.128819,29.419545,义乌市,120.133534,29.417038,浙江省金华市义乌市苏溪镇永康路128号永新幼儿园(永康路)
506,506,义乌市上溪镇云门幼儿园,119.930156,29.285681,义乌市,119.934525,29.28287,浙江省金华市义乌市上溪镇上溪二村村委会云门幼儿园
507,507,杭州市三墩中学,120.0777278,30.31907018,西湖区,120.082215,30.316424,浙江省杭州市西湖区三墩镇振华路9号杭州市三墩中学
508,508,义乌市福田起点幼儿园,120.085813,29.337487,义乌市,120.090763,29.333882,浙江省金华市义乌市稠城街道起点幼儿园兴港小区
509,509,宁波市第一幼儿园,121.5426933,29.87964609,海曙区,121.546885,29.877262,浙江省宁波市海曙区鼓楼街道宁波市第一幼儿园(公园路)中山广场
510,510,义乌市福田小天使幼儿园,120.106133,29.369829,义乌市,120.110793,29.367459,浙江省金华市义乌市福田街道小天使幼儿园(物华路二街)
511,511,杭州市余杭区星桥中学,120.254052,30.397805,余杭区,120.258961,30.394875,浙江省杭州市临平区星桥街道星桥中学(星源路)
512,512,义乌市稠江街道福颖幼儿园,120.053884,29.297324,义乌市,120.058134,29.293472,浙江省金华市义乌市稠江街道江滨西路991号福颖幼儿园
513,513,义乌市上溪镇小叮当幼儿园,119.940225,29.286977,义乌市,119.9447,29.284157,浙江省金华市义乌市上溪镇百安街东侧21号楼小叮当幼儿园
514,514,德清县新市镇第二幼儿园,120.274423,30.59500547,德清县,120.27915,30.59239,浙江省湖州市德清县新市镇高林路
515,515,义乌市北苑路北幼儿园,120.067686,29.335561,义乌市,120.07231,29.333097,浙江省金华市义乌市北苑街道北苑街道路北幼儿园春晗2区
516,516,义乌市湖门小学,120.0394637,29.39965134,义乌市,120.044811,29.397103,浙江省金华市义乌市后宅街道清枫雨服饰湖门幼儿园
517,517,义乌市上溪镇上楼宅幼儿园,119.934606,29.261542,义乌市,119.93917,29.258802,浙江省金华市义乌市上溪镇上季线上溪镇上楼宅幼儿园
518,518,义乌市第五中学,120.123584,29.366557,义乌市,120.128632,29.36701,浙江省金华市义乌市福田街道义乌市第五中学
519,519,义乌市稠江楼下村幼儿园,120.051008,29.285147,义乌市,120.055452,29.282906,浙江省金华市义乌市稠江街道昌德路123号楼下新村4区
520,520,义乌市稠江七色花幼儿园,120.022073,29.28726,义乌市,120.02679,29.284406,浙江省金华市义乌市稠江街道七色花幼儿园八角井小区
521,521,杭州市余杭区塘栖镇第三中学,120.190934,30.472008,余杭区,120.195068,30.470746,浙江省杭州市临平区塘栖镇杭州市塘栖第三中学
522,522,杭州市乔司职业高级中学,120.287923,30.355836,余杭区,120.292974,30.354028,浙江省杭州市临平区乔司街道杭州市乔司职业高级中学
523,523,义乌市稠江育苗幼儿园,120.020517,29.283907,义乌市,120.025275,29.281245,浙江省金华市义乌市稠江街道育苗幼儿园后申塘1区
524,524,义乌市城西街道夏演幼儿园,119.966192,29.295672,义乌市,119.970818,29.292915,浙江省金华市义乌市城西街道夏演幼儿园
525,525,德清县绿城庆安幼儿园,119.9711772,30.53252298,德清县,120.079546,30.542182,浙江省湖州市德清县乾元镇瑞通·乾水湾
526,526,宁波市海曙区龙观乡中心学校,121.308932,29.767932,海曙区,121.313156,29.766455,浙江省宁波市海曙区龙观乡新潮路梅树小区
527,527,杭州市余杭区南苑街道中心幼儿园,120.304767,30.376457,余杭区,120.309444,30.374404,浙江省杭州市临平区南苑街道南苑街道中心幼儿园
528,528,义乌市塘李小学,120.014053,29.375623,义乌市,120.01869,29.373227,浙江省金华市义乌市后宅街道后宅街道派出所塘李学校警务联络室塘李小学
529,529,义乌市稠江大路金成红幼儿园,120.026788,29.285876,义乌市,120.031554,29.283322,浙江省金华市义乌市稠江街道戚继光路606号大路金成红幼儿园
530,530,义乌市佛堂镇佛堂小学,120.011022,29.197326,义乌市,120.015281,29.195528,浙江省金华市义乌市佛堂镇佛堂小学
531,531,宁波市海曙区石碶街道中心幼儿园,121.504412,29.811407,海曙区,121.508866,29.808792,浙江省宁波市海曙区石碶街道万泉路26号石碶街道中心幼儿园
532,532,宁波市海曙区田莘耕中学,121.501418,29.835166,海曙区,121.505804,29.832449,浙江省宁波市海曙区石碶街道塘西中路474号海曙区田莘耕中学
533,533,义乌市江东街道方舟幼儿园,120.082664,29.293864,义乌市,120.087368,29.291506,浙江省金华市义乌市江东街道艾迪儿亲子早教越阳2区
534,534,杭州市余杭区东方未来学校,120.080105,30.348825,余杭区,120.085265,30.346523,浙江省杭州市余杭区良渚街道曹家路勾庄中心幼儿园金家渡分园
535,535,义乌市大陈镇楂林小学,120.136169,29.474382,义乌市,120.140501,29.472635,浙江省金华市义乌市大陈镇楂林中心小学
536,536,宁波市范桂馥小学,121.5180029,29.87557565,海曙区,121.522955,29.873029,浙江省宁波市海曙区白云街道宁波市范桂馥小学
537,537,杭州市余杭区径山镇潘板中心小学,119.873403,30.376393,余杭区,119.87769,30.373949,浙江省杭州市余杭区径山镇毛陶线余杭区径山镇潘板中心小学
538,538,德清县乾元镇第一幼儿园,120.0676025,30.53960791,德清县,120.070423,30.534623,浙江省湖州市德清县康乾街道乾元第一幼儿园金鹅山小区
539,539,义乌市宾王中学,120.088441,29.324881,义乌市,120.094451,29.323378,浙江省金华市义乌市稠城街道宗泽路211号义乌市宾王中学
540,540,杭州市余杭区崇贤第二小学,120.147212,30.405979,余杭区,120.152069,30.403427,浙江省杭州市临平区崇贤街道杭州市临平区崇贤第二小学(独山校区)
541,541,杭州市竞舟小学,120.0983227,30.28661627,西湖区,120.103249,30.284786,浙江省杭州市西湖区文新街道东海·名仕家园杭州市竞舟小学
542,542,义乌市城西街道五一幼儿园,119.979962,29.312081,义乌市,119.98434,29.30935,浙江省金华市义乌市城西街道五一路
543,543,宁波市海曙第二外国语学校,121.53708,29.878871,海曙区,121.541174,29.876416,浙江省宁波市海曙区鼓楼街道文昌街9号海曙第二外国语学校
544,544,德清县钟管镇中心学校,120.185379,30.65084046,德清县,120.18915,30.649365,浙江省湖州市德清县钟管镇钟管镇中心学校
545,545,德清县乾元镇清溪小学,120.0845384,30.55047986,德清县,120.089386,30.548304,浙江省湖州市德清县乾元镇县东街52号清溪小学
546,546,杭州市余杭区运河五洋幼儿园,120.267659,30.498645,余杭区,120.273644,30.495144,浙江省杭州市临平区运河街道解放路五洋幼儿园
547,547,宁波市海曙外国语学校,121.520049,29.900746,海曙区,121.525656,29.897973,浙江省宁波市海曙区望春街道宁波市海曙外国语学校
548,548,德清县禹越镇徐家庄中心幼儿园,120.2646425,30.52240639,德清县,120.268883,30.520094,浙江省湖州市德清县禹越镇徐家庄中心幼儿园
549,549,义乌市城西街道新苗幼儿园,119.948886,29.28792,义乌市,120.081511,29.306439,浙江省金华市义乌市稠城街道义乌市稠城街道新苗幼儿园
550,550,杭州市余杭区绿城育华蓝庭幼儿园,120.269405,30.428921,余杭区,120.274342,30.426835,浙江省杭州市临平区临平街道绿城·蓝庭(振兴路)绿城·蓝庭
551,551,杭州市余杭蔚澜学校,120.022336,30.276132,余杭区,120.026092,30.273576,浙江省杭州市余杭区五常街道蔚澜学校
552,552,杭州市袁浦小学,120.1164813,30.11727728,西湖区,120.121126,30.114204,浙江省杭州市西湖区双浦镇袁浦小学
553,553,义乌市福田鑫苑幼儿园,120.10947,29.349477,义乌市,120.114489,29.346911,浙江省金华市义乌市福田街道鑫苑幼儿园(支路一)诚信1区
554,554,义乌市星光实验学校,120.063867,29.296787,义乌市,120.068392,29.294463,浙江省金华市义乌市稠江街道稠州西路17号乐园小居
555,555,义乌市前店小学,120.105801,29.382774,义乌市,120.110559,29.380408,浙江省金华市义乌市福田街道阳光路前店小学
556,556,义乌市佛堂镇幼儿园,120.027781,29.206086,义乌市,120.032351,29.2035,浙江省金华市义乌市佛堂镇佛画线佛堂镇幼儿园
557,557,杭州市余杭区美好晨晖幼儿园,120.251305,30.393333,余杭区,120.255303,30.389882,浙江省杭州市临平区星桥街道逸品苑美好晨晖幼儿园
558,558,杭州市余杭区金成外国语小学,120.007659,30.237669,余杭区,120.168549,30.24234,浙江省杭州市上城区清波街道杭州市勇进中学杭州市清泰实验学校
559,559,义乌市江东街道宗塘幼儿园,120.099868,29.298799,义乌市,120.10731,29.299093,浙江省金华市义乌市江东街道宗塘幼儿园
560,560,义乌市稠江街道快乐天使幼儿园,120.052119,29.287512,义乌市,120.056864,29.285017,浙江省金华市义乌市稠江街道楼下村路48-50号楼下新村3区
561,561,杭州市余杭区实验小学,120.301967,30.418128,余杭区,120.3062,30.416333,浙江省杭州市临平区南苑街道临平区实验小学
562,562,德清县乾元镇第二幼儿园,120.0794343,30.55246437,德清县,120.08871,30.5452,浙江省湖州市德清县乾元镇和也床垫
563,563,义乌市后宅中学,120.053777,29.377457,义乌市,120.057919,29.376138,浙江省金华市义乌市后宅街道义乌市后宅中学
564,564,义乌市义亭华艺幼儿园,119.925878,29.181938,义乌市,119.930229,29.178811,浙江省金华市金东区佛低线
565,565,义乌市城西万商华府幼儿园,119.976245,29.29845,义乌市,119.980812,29.295723,浙江省金华市义乌市城西街道万商华府幼儿园万商华府
566,566,宁波市新芝小学,121.533358,29.890984,海曙区,121.537426,29.888282,浙江省宁波市海曙区西门街道芝红社区
567,567,宁波荣安实验中学,121.514668,29.862147,海曙区,121.518965,29.859117,浙江省宁波市海曙区望春街道宁波荣安实验中学
568,568,义乌市义亭贝贝星幼儿园,119.981588,29.244087,义乌市,119.986164,29.241253,浙江省金华市义乌市义亭镇贝贝星幼儿园
569,569,杭州市西溪中学,120.0858051,30.27776133,西湖区,120.090217,30.275648,浙江省杭州市西湖区文新街道登云圩社区杭州市第十五中学西溪中学
570,570,杭州市余杭区百丈镇中心幼儿园,119.725496,30.527299,余杭区,119.730452,30.524885,浙江省杭州市余杭区百丈镇百祥街百丈镇中心幼儿园
