objectid,ame,ddress,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
4756,杭州市余杭区马荣凯瑞幼儿园,杭州市余杭区仓前街道青枫墅园56幢,119.9774438,30.26176462,杭州市,余杭区,仓前街道,幼儿园,330110,学前教育,NULL,01010000208A11000020343E708EFE5D40E071960103433E40
4761,义乌市北苑街道清溪成红幼儿园,浙江省义乌市北苑街道青溪小区78幢,120.0619877,29.34990391,金华市,义乌市,后宅街道,幼儿园,330782,学前教育,NULL,01010000208A11000028296F9BF7035E40D013874D93593D40
4770,义亭镇畈田朱幼儿园,浙江省义乌市义亭畈田朱幼儿园,119.9259603,29.21250902,金华市,义乌市,义亭镇,幼儿园,330782,学前教育,NULL,01010000208A110000D87DC3EE42FB5D40C0B5B6FD66363D40
4775,杭州市西湖区凯乐幼儿园,杭州市西湖区常陇路10号5号楼,120.0793656,30.17491837,杭州市,西湖区,转塘街道,幼儿园,330106,学前教育,NULL,01010000208A110000F8C29A5314055E4030815373C72C3E40
4779,宁波市海曙区高桥镇东星幼儿园,宁波市海曙区高桥镇芦港村望春路1498号,121.4777817,29.89538179,宁波市,海曙区,高桥镇,幼儿园,330203,学前教育,NULL,01010000208A11000040FBDCF9935E5E40E0E4A8BD37E53D40
4782,宁波市海曙区集士港镇广德学校,浙江省海曙区集士港镇集士港万众村集士西路152号,121.425544,29.86815319,宁波市,海曙区,集士港镇,小学,330203,初等教育,NULL,01010000208A110000107B0E1D3C5B5E40D0608E493FDE3D40
4831,宁波市外经贸幼儿园,宁波市海曙区筱墙巷22号,121.5294291,29.88086617,宁波市,海曙区,西门街道,幼儿园,330203,学前教育,NULL,01010000208A110000D0FCAC2AE2615E4080B6F77180E13D40
4842,浙江求智专修学院,浙江省杭州市文三路140号,120.1381229,30.27999922,杭州市,西湖区,西溪街道,民办的其他高等教育机构,330106,其他教育,NULL,01010000208A11000008956E01D7085E40C0B07107AE473E40
4856,宁波市海曙胜丰幼儿园,宁波市海曙区胜丰路106弄4号,121.5236928,29.88401155,宁波市,海曙区,西门街道,幼儿园,330203,学前教育,NULL,01010000208A11000060D29B2E84615E4040F2AF944EE23D40
4866,义乌市新丝路学校,义乌市宾王路D66号,120.066741,29.33053794,金华市,义乌市,北苑街道,小学,330782,初等教育,NULL,01010000208A110000E0F5177C45045E40A0AE6E229E543D40
4874,宁波市海曙区古林镇福娃幼儿园,宁波市海曙区古林镇礼嘉桥村1号,121.5002995,29.85197687,宁波市,海曙区,古林镇,幼儿园,330203,学前教育,NULL,01010000208A11000058F652E804605E4040C70A281BDA3D40
4881,义乌市城西街道于宅幼儿园,浙江省义乌市城西街道于宅村8号,120.0059411,29.30008508,金华市,义乌市,城西街道,幼儿园,330782,学前教育,NULL,01010000208A11000008E9E95661005E4090BB2760D24C3D40
4886,杭州市余杭区南安幼儿园,杭州市余杭区余杭街道南安路58号,119.9362295,30.2715725,杭州市,余杭区,余杭街道,幼儿园,330110,学前教育,NULL,01010000208A11000098C4F32EEBFB5D40C07793C685453E40
4888,宁波市段塘学校,宁波市海曙区段塘街道粮丰街165号,121.5221521,29.84952635,宁波市,海曙区,段塘街道,九年一贯制学校,330203,中等教育,NULL,01010000208A1100003896B7F06A615E402057128F7AD93D40
4907,宁波市海曙区鄞江镇黎萌幼儿园,宁波市海曙区鄞江镇四明东路132号,121.3561197,29.77756515,宁波市,海曙区,鄞江镇,幼儿园,330203,学前教育,NULL,01010000208A11000078782EAACA565E40509468820EC73D40
4925,杭州市转塘小学,杭州市转塘街道象山校区,120.0783866,30.1565343,杭州市,西湖区,转塘街道,小学,330106,初等教育,NULL,01010000208A1100005058334904055E40C033C3A112283E40
4943,义乌市江东街道青岩刘幼儿园,义乌市江东街道青岩刘B区3幢,120.08475,29.28901678,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000D097268B6C055E4060AFFA00FD493D40
4969,浙江省级机关保俶幼儿园,杭州市弥陀寺路3号,120.1458658,30.26742426,杭州市,西湖区,北山街道,幼儿园,330106,学前教育,NULL,01010000208A11000050CEA8DD55095E40E0F885EA75443E40
4973,义乌市大成中学,义乌市佛堂镇大成路233号,120.0158987,29.20117229,金华市,义乌市,佛堂镇,高级中学,330782,中等教育,NULL,01010000208A1100005866F07B04015E406000FF0680333D40
4994,义乌市德胜小学,义乌市后宅街道净居东路86号,120.0577718,29.37416001,金华市,义乌市,后宅街道,小学,330782,初等教育,NULL,01010000208A11000030366588B2035E40C03D3DF3C85F3D40
5009,宁波市海曙区国骅东方幼儿园,海曙区石碶街道雅渡新村888号,121.5019459,29.82673998,宁波市,海曙区,石碶街道,幼儿园,330203,学前教育,NULL,01010000208A110000B83B78E11F605E40D019343BA5D33D40
5015,义乌市后宅幼儿园,浙江省义乌市后宅街道黄宁路70-78号,120.0546909,29.37652705,金华市,义乌市,后宅街道,幼儿园,330782,学前教育,NULL,01010000208A110000C02E0F0E80035E40C0B1B21364603D40
5022,义乌市廿三里街道蓝天幼儿园,义乌市廿三里街道公园村85号,120.1673079,29.32691415,金华市,义乌市,廿三里街,幼儿园,330782,学前教育,NULL,01010000208A11000088ED512CB50A5E40807057A5B0533D40
5045,杭州市余杭卫生中等专业学校,浙江省杭州市余杭区临平街道荷花路60号,120.2897459,30.43276387,杭州市,余杭区,临平街道,中等技术学校,330110,中等教育,NULL,01010000208A110000B81662328B125E40D0A7DF9CC96E3E40
5047,杭州市西湖区古荡幼儿园,杭州市西湖区古荡新村东区36幢,120.1133105,30.27722312,杭州市,西湖区,古荡街道,幼儿园,330106,学前教育,NULL,01010000208A110000A8FF837A40075E4050182A18F8463E40
5054,宁波市海曙区宝宝慧.郎官幼儿园,宁波市海曙区假山新村24幢101室,121.5292343,29.87720684,宁波市,海曙区,南门街道,幼儿园,330203,学前教育,NULL,01010000208A110000E03E68F9DE615E40B037AAA090E03D40
5069,义乌市佛堂贝贝幼儿园,佛堂镇渡磬北路38号,120.0065277,29.20676763,金华市,义乌市,佛堂镇,幼儿园,330782,学前教育,NULL,01010000208A110000F03D33F36A005E40203F1BB9EE343D40
5099,西湖大学,杭州市西湖区石龙山街18号,120.0755788,30.1365985,杭州市,西湖区,转塘街道,本科院校：大学,330106,高等学校,NULL,01010000208A11000098654848D6045E40C02E8A1EF8223E40
5101,浙江科技学院,浙江省杭州市西湖区留和路318号,120.0198195,30.22464565,杭州市,西湖区,留下街道,本科院校：学院,330106,高等学校,NULL,01010000208A110000D0FBD4B844015E40D03B9C6082393E40
5103,宁波市海曙区四明山经典学校,浙江省宁波市海曙区章水镇杖锡村1号,121.1559207,29.76942357,宁波市,海曙区,章水镇,九年一贯制学校,330203,中等教育,NULL,01010000208A110000E89AB09AFA495E40E05465F1F8C43D40
5121,浙江省杭州学军中学,杭州市文三路188号,120.1348901,30.28069745,杭州市,西湖区,西溪街道,高级中学,330106,中等教育,NULL,01010000208A11000020CDF509A2085E4010D2BFC9DB473E40
5131,义乌市江东街道米朗幼儿园,浙江省义乌市下付小区100栋,120.0632188,29.28165338,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000A08CDCC60B045E40F0CAA46F1A483D40
5132,杭州市余杭区彭公中心幼儿园,杭州市余杭区石濑村郎家井20号,119.9186855,30.41124228,杭州市,余杭区,瓶窑镇,幼儿园,330110,学前教育,NULL,01010000208A110000E8666FBECBFA5D409072822C47693E40
5134,义乌市南环幼儿园,义乌市江东街道江南三区92栋,120.0815202,29.28620528,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000102D62A037055E40706DDABF44493D40
5136,义乌市江东街道金喇叭幼儿园,义乌市江东街道前流新村58号,120.034847,29.24253549,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000E8F2B7EE3A025E40E0F651CE163E3D40
5144,义乌市商苑幼儿园,义乌市江东街道商苑小区,120.084332,29.292802,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000068800BB265055E4010346612F54A3D40
5153,德清县逸夫小学,浙江省德清县武康街道群益街78号,119.9578219,30.53400468,湖州市,德清县,武康街道,小学,330521,初等教育,NULL,01010000208A110000103420F44CFD5D4040A0CF87B4883E40
5165,义乌市佛堂镇初级中学,浙江省义乌市佛堂镇建设东路55号,120.02019,29.204348,金华市,义乌市,佛堂镇,初级中学,330782,中等教育,NULL,01010000208A110000306DFFCA4A015E40C000892650343D40
5178,义乌市北苑乖宝宝幼儿园,义乌市北苑街道春晗三区56幢,120.056663,29.335159,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A11000028F9D85DA0035E40C0F5EFFACC553D40
5182,义乌市大陈镇东塘幼儿园,义乌市大陈镇杜门村委会,120.167599,29.500024,金华市,义乌市,大陈镇,幼儿园,330782,学前教育,NULL,01010000208A110000E8F527F1B90A5E401037A79201803D40
5187,杭州市余杭区贝贝幼儿园,杭州市余杭区闲林街道良睦路402号,120.004885,30.234594,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A11000068CF2C0950005E4080D6355A0E3C3E40
5210,杭州市西湖区翠苑第三幼儿园,杭州市西湖区翠苑新村三区63幢,120.1161812,30.29270714,杭州市,西湖区,翠苑街道,幼儿园,330106,学前教育,NULL,01010000208A110000D8A437836F075E4020C9FADAEE4A3E40
5223,杭州市西湖区天虹幼儿园,杭州市西湖区紫荆花北路288号,120.086791,30.31502861,杭州市,西湖区,三墩镇,幼儿园,330106,学前教育,NULL,01010000208A110000C851C3FB8D055E401013F8B6A5503E40
5250,义乌市稠江杨二幼儿园,义乌市稠江街道杨二村39幢,120.033864,29.292957,金华市,义乌市,稠江街道,幼儿园,330782,学前教育,NULL,01010000208A110000C020E9D32A025E406022DE3AFF4A3D40
5261,义乌市福田青苹果幼儿园,义乌市福田街道东大鲁村15栋,120.094058,29.37566,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000587BD80B05065E40506AF6402B603D40
5262,义乌市佛堂华诗丽娃幼儿园,佛堂镇双林路102号后,120.020329,29.207121,金华市,义乌市,佛堂镇,幼儿园,330782,学前教育,NULL,01010000208A110000408A01124D015E409050C1E105353D40
5267,德清县钟管镇中心幼儿园,德清县钟管镇永安街2号,120.1838837,30.64940733,湖州市,德清县,钟管镇,幼儿园,330521,学前教育,NULL,01010000208A110000289908C0C40B5E40F08A038F3FA63E40
5275,义乌市北苑街道佳爱幼儿园,浙江省金华市义乌市北苑街道望道路259号,120.046515,29.321769,金华市,义乌市,北苑街道,幼儿园,330782,学前教育,NULL,01010000208A11000080F10C1AFA025E40E0DD03745F523D40
5299,义乌市福田拨浪鼓幼儿园,义乌市诚信二区30幢,120.112098,29.349085,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A11000098FC169D2C075E40308672A25D593D40
5311,杭州市十三中教育集团(总校),杭州市教工路155号,120.1302993,30.2894872,杭州市,西湖区,翠苑街道,初级中学,330106,中等教育,NULL,01010000208A110000E0A7AED256085E4060CA59D51B4A3E40
5328,义乌市上溪塘西幼儿园,义乌市上溪镇塘西村18幢1号,119.914991,29.263621,金华市,义乌市,上溪镇,幼儿园,330782,学前教育,NULL,01010000208A110000984869368FFA5D40F08975AA7C433D40
5335,义乌市江东蓝星幼儿园,义乌市江东街道许宅村,120.049598,29.244533,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A11000098FC169D2C035E40F0CAF5B6993E3D40
5349,杭州市西湖区蓝精灵幼儿园,杭州市西湖区双浦镇轮渡路16号,120.12295,30.123148,杭州市,西湖区,双浦镇,幼儿园,330106,学前教育,NULL,01010000208A110000C042AD69DE075E40609198A0861F3E40
5361,宁波市李兴贵中学,宁波市海曙区永丰西路201号,121.5435896,29.88311331,宁波市,海曙区,鼓楼街道,初级中学,330203,中等教育,NULL,01010000208A1100007040E62BCA625E40D04AD2B613E23D40
5362,杭州市余杭区小林中心小学,浙江省杭州市余杭区临平镇东湖街道望梅路597号,120.248453,30.430955,杭州市,余杭区,临平街道,小学,330110,初等教育,NULL,01010000208A110000F86569A7E60F5E40300C1F11536E3E40
5372,杭州市余杭区良渚荀梓幼儿园,余杭区良渚街道良渚路178号,120.044131,30.384654,杭州市,余杭区,良渚街道,幼儿园,330110,学前教育,NULL,01010000208A110000586FD40AD3025E4090463EAF78623E40
5373,杭州市周浦小学,浙江省杭州市西湖区双浦镇周家埭忖408号,120.0687004,30.1028062,杭州市,西湖区,双浦镇,小学,330106,初等教育,NULL,01010000208A110000909B859665045E40703CCA81511A3E40
5385,义乌市国际商贸学校,义乌市城北路J180号,120.060418,29.354031,金华市,义乌市,后宅街道,职业高中学校,330782,中等教育,NULL,01010000208A110000C08575E3DD035E4030C58EC6A15A3D40
5386,杭州市余杭区中泰中心小学,杭州市余杭区中泰街道中泰路37号,119.921249,30.241245,杭州市,余杭区,中泰街道,小学,330110,初等教育,NULL,01010000208A110000409E5DBEF5FA5D40D052793BC23D3E40
5394,德清县雷甸镇初级中学,德清县雷甸镇新大街183号,120.1375005,30.52040473,湖州市,德清县,雷甸镇,初级中学,330521,中等教育,NULL,01010000208A1100001045D1CECC085E402054943E39853E40
5408,杭州市余杭区径山镇双溪中心小学,杭州市余杭区径山镇双溪水磨苑106号,119.82522,30.411435,杭州市,余杭区,径山镇,小学,330110,初等教育,NULL,01010000208A11000050008C67D0F45D40006EDDCD53693E40
5413,杭州市余杭区运河中学,浙江省杭州市余杭区运河街道东新村委会,120.29605,30.487136,杭州市,余杭区,运河街道,初级中学,330110,中等教育,NULL,01010000208A110000C8FEB27BF2125E4050B4E4F1B47C3E40
5414,德清县禹越镇徐家庄中心小学,浙江省德清县禹越镇朝阳路15号,120.2644264,30.52269691,湖州市,德清县,禹越镇,小学,330521,初等教育,NULL,01010000208A110000D0CBA25CEC105E40902BF676CF853E40
5434,义乌市江东星星幼儿园,浙江省义乌市江东街道西赵村,120.035564,29.257273,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000903A3AAE46025E40D024B1A4DC413D40
5439,义乌市稠州中学教育集团,义乌市稠城街道民主路190号,120.0674953,29.3000215,金华市,义乌市,稠城街道,初级中学,330782,中等教育,NULL,01010000208A110000487A93D751045E4050E48635CE4C3D40
5445,杭州市余杭区黄湖镇中心幼儿园,杭州市余杭区黄湖镇育前路1号,119.804631,30.448437,杭州市,余杭区,黄湖镇,幼儿园,330110,学前教育,NULL,01010000208A110000409605137FF35D40005169C4CC723E40
5450,杭州绿城育华小学,杭州市文一西鲁532号,120.0820373,30.28968642,杭州市,西湖区,蒋村街道,小学,330105,初等教育,NULL,01010000208A11000030992C1940055E4040858EE3284A3E40
5473,义乌市宗泽小学,义乌市江东街道宾王路778号,120.106702,29.29764,金华市,义乌市,江东街道,小学,330782,初等教育,NULL,01010000208A110000C01AA034D4065E4040FB9122324C3D40
5510,宁波神舟学校,宁波鄞州区望春工业园区杉杉路2号,121.44992,29.839286,宁波市,海曙区,古林镇,完全中学,330203,中等教育,NULL,01010000208A1100004074417DCB5C5E40A0FD8172DBD63D40
5518,义乌市江东街道江南幼儿园,义乌市江南一区20幢22号,120.06936,29.288961,金华市,义乌市,江东街道,幼儿园,330782,学前教育,NULL,01010000208A110000A0E9EC6470045E40C0D11C59F9493D40
5522,义乌市福田前店幼儿园,义乌市福田街道森屋村75号,120.100211,29.383289,金华市,义乌市,福田街道,幼儿园,330782,学前教育,NULL,01010000208A110000C0EC65DB69065E40A0EA573A1F623D40
5524,义乌市大陈镇中心幼儿园,义乌市大陈镇团结村,120.109604,29.457634,金华市,义乌市,大陈镇,幼儿园,330782,学前教育,NULL,01010000208A110000B0E07EC003075E40A089778027753D40
5526,杭州万向职业技术学院,浙江省杭州市西湖区西溪路896号,120.0709364,30.25486257,杭州市,西湖区,留下街道,专科院校：高等职业学校,330106,高等学校,NULL,01010000208A1100005838EC388A045E4060D45EAC3E413E40
5537,杭州市余杭区西溪华东园幼儿园,杭州市余杭区闲林街道高教路161号,120.013225,30.251441,杭州市,余杭区,闲林街道,幼儿园,330110,学前教育,NULL,01010000208A110000589FABADD8005E40A0DFF76F5E403E40
5538,杭州市星洲小学,杭州市西湖区紫荆花路288号,120.0885092,30.2911747,杭州市,西湖区,文新街道,小学,330106,初等教育,NULL,01010000208A110000E8118122AA055E4020BEC46C8A4A3E40
5551,杭州市西湖第一实验学校,浙江省杭州市西湖区转塘街道葛衙庄社区34号,120.0511304,30.18490683,杭州市,西湖区,转塘街道,九年一贯制学校,330106,中等教育,NULL,01010000208A110000F8209FB845035E40403FDC0D562F3E40
5579,德清县乾元镇中心小学,德清县乾元镇蚕丝路58号,120.0759313,30.55520509,湖州市,德清县,乾元镇,小学,330521,初等教育,NULL,01010000208A110000D828E00EDC045E406088AFEB218E3E40
